EFECTIVO,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,CONTRIBUCIONES_X_PAGAR,ANTICIPOS_CTE,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,target
156523.0326,27473195.04,260028.2814,294507.7417,8640153.553,24454904.18,969647.9199,476444.1965,-4385646.198,-739131.4349,46778640.01,21987204.22,27668885.18,28837235.31,Aceptado
2280792.9390000002,8707189.098,593433.6774,879783.8382,1594261.56,18583749.18,90486.28641,36560.87947,-6575276.685,-3245412.107912634,101015384.5,41907669.13,36894402.53,45419531.51,Aceptado
86684.47937999999,9237263.143541662,87905.47813999999,23753.86935,7629284.085,12642166.25,263854.649,204697.2984,591530.3234,-4536922.53,14473252.59,15942722.79,5890343.016,14143907.77,Aceptado
1265834.152,22388279.48,389321.2512,3041409.3310000002,1030702.3409999999,12726375.62,710096.6725,1643403.157,14848221.48,-866935.1354,216285700.3,138334999.1,19740716.36,26903419.23,Aceptado
1398399.506,11597032.52,445876.06299999997,1996488.675,3218566.249,23878609.08546595,354808.9809,1603250.749,-3710845.345,-75720.6028,106858864.56770928,108441187.1,19184338.57,14809397.148454411,Aceptado
1397303.043,9237263.143541662,4719144.528940596,1352859.1478094405,-10050516.86,8756279.633,159859.9443,1813019.5159999998,18440678.08,-608611.4009,287358465.3,175329809.2,18130510.79,14283301.44,Aceptado
10110407.01,10988650.46,7522013.901000001,5525620.863,-5809476.867000001,21794909.98,537523.9699,3780771.7939999998,5005791.852,846612.3651,255182702.1,202358681.7,15113218.086732317,36019732.64,Aceptado
11168316.09,9237263.143541662,4719144.528940596,3800655.332,-14777060.92,3615208.1,125954.1624,3198060.122,9326182.097000001,705929.7381,110098272.8,46224626.59,9855665.347000001,8358648.709,Aceptado
1694103.36,11539435.59,4525728.529,3586207.423,-1751852.9170674267,29123435.58,470641.5028,638013.0961,2835843.5730000003,311244.9033,168700211.7,136675567.2,31757849.57,42966936.46,Aceptado
2591886.352,9237263.143541662,2766400.269,1352859.1478094405,3446515.289,59039322.33,513782.6606,3651735.984372101,9148448.6,-164054.3708,284713705.8,80150066.67,43426739.24,31046968.72,Aceptado
1224382.4170000001,23361355.93,1530006.735,957814.2875,-2244981.274,73279829.08,449884.1326,5693236.679,21489145.95,-6936105.401000001,283988647.9,288442916.0,25237613.54,21062123.41,Aceptado
28697841.73,31293189.96,4719144.528940596,1769680.688,-8352888.556,58900252.14,443878.82987499,22595077.93,13914567.89,-3245412.107912634,253447541.0,376452375.1,22952093.26,20063022.02,Aceptado
194610.4366,8502.500108,976356.3514,1885670.175,-7138889.696,23878609.08546595,443878.82987499,665048.8029,2081565.043,-1915790.765,28095826.8,28124608.28,2071087.61,2125005.425,Aceptado
47579922.44,96235559.99,18163863.43,7726488.087,205547.9594,187044957.3,443878.82987499,17531570.09,12697740.29,-1965760.7340000002,784635657.2,4556661313.0,107169122.8,85939637.53,Aceptado
2188742.781,3232364.211,7618672.65,2421507.247,-4953857.731000001,17529905.83,351251.2013,2040384.5890000002,12342635.9,-2078309.341,146399105.8,79396752.73,15113218.086732317,15679353.4,Sospechoso
161080.2619,2939887.207,4287.887529,55079.80334,4128955.912,330083.5639,443878.82987499,126292.4027,-12488537.85,-219374.2554,3215136.271,7983959.775,3346742.472,5580645.766,Aceptado
847589.47,8272553.475,782943.9886,983798.1317,-781844.5468,18902617.92,175139.0425,427807.7307,9041948.351255577,-1633835.04,171340620.7,36883483.15,13465702.28,22908761.68,Aceptado
1149506.827,6325281.725,116458.2136,1315982.267,114508.1669,2773790.526,167336.3857,229729.2219,-2590373.136,590277.0354,106858864.56770928,35798931.03,14328603.27,14809397.148454411,Aceptado
869462.6469,215278.7242,1931455.459,1746046.642,-7487563.53,1913076.496,233434.9514,1858082.842,9948144.714,-1111934.14,54525977.61,15696004.11,1621799.229,3279045.744,Aceptado
190211.1448,9237263.143541662,4719144.528940596,640778.8075,4239870.173,2991724.0760000004,129540.6749,3651735.984372101,-3496163.3789999997,347281.8518,37611697.39,159304449.44020227,5736693.047,10828551.79,Aceptado
368027.2348,5462162.668,91670.39726,1352859.1478094405,-1751852.9170674267,16029250.76,219516.2746,939424.8282,-225885.2653,-3228652.131,22697525.01,49852553.68,12520740.03,14717892.72,Aceptado
1166034.768,1120989.3909999998,1159912.8190000001,764086.7302,-6402684.356000001,10649343.47,443878.82987499,367746.2451,1023974.9770000001,-2361325.663,106858864.56770928,138154337.0,11660795.41,22108247.02,Aceptado
654353.1297,27027033.2,247598.65600000002,3983697.712,1270244.6840000001,29302784.19,443878.82987499,3651735.984372101,16584029.5,-2506608.832,335351507.4,360559752.0,36953274.57,22564520.97,Aceptado
495195.3086,1756702.611,1438668.122,1352859.1478094405,2384820.068,11871063.55,455362.8166,975187.8803,-3178134.9439999997,-2456219.953,106858864.56770928,159304449.44020227,7723952.981000001,11229543.28,Aceptado
1744163.1849734443,30282.51405,3595990.7180000003,1201479.835,-13909728.36,2908337.2,530729.4213,2105100.762,9266776.386,-79656.11934,37569676.26,19420306.04,2051862.1519999998,7073187.959,Aceptado
1744163.1849734443,5052880.199,365022.7747,345539.6423,-4207335.191000001,38526829.66,149352.8733,1309863.972,19902881.54,-3246560.3239999996,144111093.2,42960387.85,23576713.38,14809397.148454411,Sospechoso
933463.5076,824669.3415,5688546.745,1484982.4030000002,-3431120.8460000004,9045525.341,172128.9136,3651735.984372101,4159823.673,-5154000.214,34563081.9,89891938.74,15113218.086732317,14809397.148454411,Sospechoso
1403792.345,9237263.143541662,2009270.6230000001,1379068.406,-6260890.427999999,23878609.08546595,106791.2599,3025150.4489999996,8372983.85,-3781515.039,106858864.56770928,159304449.44020227,1923215.3090000001,3544218.9669999997,Sospechoso
1043458.434,9237263.143541662,4719144.528940596,63849.386679999996,-3665468.187,23878609.08546595,1322195.178,4083802.7180000003,7054982.216,-3828995.7569999998,28751777.21,36511525.72,14667868.25,11484122.57,Sospechoso
1431270.5559999999,13698465.19,771049.343,251950.3885,501436.4099,23104097.87,1151576.639,10384777.95,9938332.697999999,-5335658.977,45773333.02,46995661.27,6860218.824,7743834.962,Sospechoso
100154.8285,1290199.814,82602.82208,428982.9842,-1579824.0369999998,5565613.8270000005,130105.2491,3651735.984372101,7986455.891,-4621312.448,27944890.19,32568498.33,4342196.549,2523203.043,Sospechoso
1744163.1849734443,6435790.284,2495872.376,1352859.1478094405,-227902.9996,25201310.55,815193.4363,8930347.867,1502677.9419999998,-2807398.008,72767811.58,80314039.99,13464848.03,8804433.943,Sospechoso
1744163.1849734443,6544036.728999999,4286474.24,1352859.1478094405,-1751852.9170674267,27724577.23,739736.4375,2761858.0930000003,13482283.76,-3718480.465,118780257.4,96383876.55,13481229.99,17477456.18,Sospechoso
4226393.821,2072802.336,15164627.89,2969245.6380000003,-12324499.99,28405012.83,360821.1641,13066185.65,24272391.41,-6894335.591,106858864.56770928,205661765.9,3441058.383,4276675.248,Sospechoso
2958926.067,10927407.03,1003688.77,1370394.0469999998,-7172541.441000001,26931235.41,608581.5727,14051966.77,9041948.351255577,-3245412.107912634,129980168.6,164322681.1,11488539.38,9382711.01,Sospechoso
436014.7306,10413959.4,598950.4342,2717157.061,598258.6831,23878609.08546595,161059.1683,5218704.761,23593565.27,-4480182.4180000005,106858864.56770928,42247598.44,15113218.086732317,5345594.101,Sospechoso
707066.2664,1762246.4440000001,4719144.528940596,979400.7548,-7465511.856000001,23878609.08546595,452257.7548,2294157.699,23923556.85,-6183798.357999999,135592901.3,111425846.0,8019625.377,14809397.148454411,Sospechoso
1744163.1849734443,6052052.583,4719144.528940596,907949.3373,-2490271.0409999997,17871274.84,135043.1876,382828.7354,11556201.09,-4789458.838,85898765.03,160937990.8,10037596.12,22165681.4,Sospechoso
908441.5572,1798286.292,4719144.528940596,1213942.136,-7797184.625,23878609.08546595,746546.7872,1270395.52,9041948.351255577,-2050433.2240000002,100127430.9,55459557.92,13256325.09,14859944.49,Sospechoso
5919280.697000001,2706441.5560000003,4196624.188999999,736960.7456,-14923202.48,43359987.89,1021636.932,8699936.663999999,32376779.28,-7243840.026000001,206880230.3,289806812.6,11139393.26,13831286.41,Sospechoso
835747.4582,9237263.143541662,472844.5898,901090.9699,-2823936.523,28790018.2,349450.0369,4734987.929,13025960.43,-3245412.107912634,109580858.7,209846570.3,32708074.35,18611371.59,Sospechoso
1744163.1849734443,14223805.87,2273630.776,2330767.966,-5434673.245,18170104.89,357059.5178,2831917.298,18611407.04,-4500727.985,166033250.1,159304449.44020227,15113218.086732317,22401118.21,Sospechoso
1316005.432,584570.6886,6547511.58,437649.5766,-1751852.9170674267,13861669.02,443878.82987499,1696810.128,23169190.65,-4744319.291,69723106.19,54850466.51,8864729.47,12261935.01,Sospechoso
241829.9242,9237263.143541662,4719144.528940596,1352859.1478094405,953224.2739,20815000.19,267379.8399,3651735.984372101,10677651.73,-2291476.636,56287517.46,20323558.15,17916235.6,16945553.12,Sospechoso
1718047.091,23143557.58,4719144.528940596,1752821.32,-451105.3444,27090528.8,426825.7721,2343059.088,14610864.89,-4976838.401000001,197244439.8,278658573.9,15113218.086732317,20739627.02,Sospechoso
198250.1884,9237263.143541662,1656050.619,826694.3753,-1328121.285,19515242.04,100458.5897,1598710.035,18460894.26,-4552894.838,133981950.0,35891099.14,13603400.39,14809397.148454411,Sospechoso
1744163.1849734443,1533993.695,7136819.616,2035715.148,-8049151.176,17303135.22,984654.0697,7112547.033,11926681.04,-3245412.107912634,79992763.93,85680189.15,9527199.934,9976452.246,Sospechoso
476455.2648,4675450.143,799541.067,1291558.363,-1078771.897,11677083.07,443878.82987499,6010063.99,9041948.351255577,-3245412.107912634,165421749.2,14846279.84,15113218.086732317,2656688.017,Sospechoso
1744163.1849734443,8122115.004,4719144.528940596,365135.7759,-4149682.409,21459614.02,357315.5717,3358669.173,9041948.351255577,-4346357.841,108385662.9,42451452.18,9347089.982,10738045.08,Sospechoso
1744163.1849734443,9237263.143541662,73083.54876,345982.9917,-848173.8574,23878609.08546595,28816.72092,1042483.0279999999,8090155.865,-4861074.416,61637371.51,13212336.41,1450575.217,1450629.825,Sospechoso
3843230.498,9249795.587000001,4719144.528940596,689510.7840000001,-7571091.801,57771332.61,2201677.2709999997,8993261.851,22690919.98,-4770932.161,106858864.56770928,117865363.1,15837495.66,23028540.87,Sospechoso
2259399.349,9237263.143541662,32209385.26,6374074.964,-4229194.463,34759017.53,781359.4121,16720543.78,19125408.85,-3245412.107912634,238406170.9,390450842.7,6884786.794,7129775.493,Sospechoso
837176.3477,2067079.4009999998,2487729.5519999997,609746.0327,-4825549.904,13916352.27,130439.3467,2256152.204,10387201.45,-3418050.5489999996,48487641.65,159304449.44020227,10344396.08,10214184.1,Sospechoso
874745.8765,29960.78419,4719144.528940596,1138856.665,-13659192.76,5722753.027000001,443878.82987499,1403013.0890000002,15904686.61,-3245412.107912634,106858864.56770928,74046591.39,3497717.5439999998,3696436.0130000003,Sospechoso
1630004.895,1283399.377,4719144.528940596,1908751.2680000002,-4371195.227,16494914.89,500668.1024,2873348.227,3846647.765,-2468236.676,44823118.79,138929921.2,14347333.72,14646299.34,Sospechoso
649072.711,14225971.13,446009.3597,1352859.1478094405,-3832140.0039999997,27998234.55,150324.3317,4692185.279,16432662.66,-7126422.003,161096707.6,248134078.9,15113218.086732317,9185047.8,Sospechoso
523981.95200000005,1438742.374,1845910.783,435110.8557,-3438619.2430000002,29981175.43,647325.9116,1384200.237,11495258.47,-1905626.985,69557755.94,33030959.4,20501082.65,19421439.37,Sospechoso
282198.3648,797084.8069,1247279.844,142365.9149,-1751852.9170674267,19027545.15,40234.15232,3577832.827,2612434.319,-3245412.107912634,18928367.91,26921478.75,4359500.978,2287187.7830000003,Sospechoso
1744163.1849734443,3527981.262,7130492.076,1379916.279,-5317551.884,23582473.15,175674.9674,3651735.984372101,6746325.756,-4897175.593,106858864.56770928,83399849.13,8135301.454,4190424.062,Sospechoso
158532.8835,5223330.08,424187.8377,1352859.1478094405,-30740.471889999997,23878609.08546595,99076.80412,3651735.984372101,19761780.64,-2871854.874,259508779.3,159304449.44020227,17667224.74,12915578.74,Sospechoso
426729.2011,9237263.143541662,379410.185,987060.4267,-6264113.437999999,3304446.434,199757.57100000003,2889034.8860000004,9519795.629,-3364235.1610000003,44630755.93,159304449.44020227,1700334.53,2017238.572,Sospechoso
1205570.771,12218245.67,4719144.528940596,461246.4414,-612561.6189,32699238.27,124352.0566,2468905.598,12831532.94,-3331784.923,127929398.4,38713407.56,10907592.89,17465296.78,Sospechoso
1340868.072,3824187.7610000004,12641356.06,3581817.026,-1751852.9170674267,26784065.61,283090.9076,2039569.3490000002,18000737.01,-5778101.0139999995,191346394.5,317706575.1,5237318.465,14809397.148454411,Sospechoso
279454.6425,5415564.807999999,314702.0235,1945285.7130000002,-464630.7542,6680518.146000001,443878.82987499,1085774.831,13518442.48,-5360785.158,110239431.1,121512042.2,3177894.127,14809397.148454411,Sospechoso
536340.2153,1171210.967,771942.5004,1352859.1478094405,-7452018.747,12421252.06,207509.4491,2193229.614,11472620.26,-2611520.457,106858864.56770928,73511089.78,14934020.29,14809397.148454411,Sospechoso
1803288.938,2214946.42,15350549.89,2713904.345,-8307701.864,27995772.75,582011.0163,3346260.95,18441437.53,-3341999.7460000003,168564427.8,192657972.0,23392762.34,16834726.17,Sospechoso
1744163.1849734443,1462706.985,4966638.054,159032.464,-2408510.251,24145573.66,443878.82987499,1558839.449,14827368.22,-4187745.568,106858864.56770928,21962539.12,12076349.23,13062227.94,Sospechoso
4187533.057,1756599.119,4719144.528940596,1489277.4230000002,-1751852.9170674267,19953174.03,421357.5409,7677049.804,25838848.23,-6616539.02,141694771.2,164257709.9,4075718.393,6831281.853999999,Sospechoso
1744163.1849734443,2327116.8959999997,2522723.567,1372080.052,-5197477.092,15692991.07,158802.7616,1447346.3730000001,12208034.27,-4481628.5139999995,108197688.1,159304449.44020227,2822140.5289999996,9883315.534,Sospechoso
998316.9749,3192512.604,1214599.889,436722.5832,-3758956.934,23878609.08546595,246591.2644,1672969.5690000001,5115461.921,-1648632.802,32881986.33,46813410.34,16055332.49,14809397.148454411,Aceptado
2807970.7430000002,3226261.5,1165554.5729999999,1146611.47,-4574009.733,5448130.442000001,737406.2419,6543793.789,10453569.09,-3039841.5130000003,73899608.01,159304449.44020227,772369.2596,2752094.9689999996,Sospechoso
1183700.148,3469257.9280000003,4719144.528940596,1247883.5520000001,-1751852.9170674267,25242420.76,117270.7383,377462.8177,9062684.103,-2316733.18,98733290.68,151781033.0,24040164.41,29684110.66,Sospechoso
1744163.1849734443,4696917.928,923578.8311,1352859.1478094405,-6422882.897999999,8135257.373,243991.4702,3904497.477,7574265.69,-3248601.99,62491974.58,124688125.0,6369460.342,9899912.874,Sospechoso
2483826.488,2603258.131,5189104.517,1590512.665,-8004710.094,27859330.17,503610.855,3651735.984372101,16859549.96,-2233500.826,148397570.0,90739369.28,15113218.086732317,25515385.32,Sospechoso
1744163.1849734443,5106566.705,47048044.62,1872523.4019999998,-5860890.58,87100027.6,793454.176,7012607.757,9041948.351255577,-6488694.583,116983279.9,1046451482.0,36161411.25,31039682.74,Sospechoso
545359.9456,1910976.418,6730165.836,738893.2152,-2072410.56,28002102.23,257651.4273,2058522.364,9752680.457,-3245412.107912634,69884533.07,53284976.95,14841101.79,14809397.148454411,Sospechoso
410439.7224,3301352.5110000004,783406.9455,385136.4959,-4847898.589,15732123.48,887709.1361,7906007.727999999,21547914.9,-7307744.938999999,63629346.75,50887737.68,2281867.044,2646005.134,Sospechoso
1092998.988,774865.4122,13260263.86,1551047.021,-5368327.216,12080477.81,662463.665,4429016.155,12107537.65,-4056472.057,106858864.56770928,47820456.18,15113218.086732317,5742768.1,Sospechoso
2130596.958,9377764.764,3188100.264,2775072.796,-4237394.44,20516057.59,443878.82987499,10539647.93,9041948.351255577,-5652886.955,106858864.56770928,157461160.6,5808757.641,5305554.367,Sospechoso
948211.3153,2608946.272,4913939.447,847528.1801,-7330867.276000001,32973494.53,560774.2658,1748685.1609999998,9041948.351255577,-5218563.1,106858864.56770928,233983729.6,20629247.12,22645482.15,Sospechoso
1744163.1849734443,6128552.911,4719144.528940596,2697989.23,-937912.1823,23878609.08546595,443878.82987499,3651735.984372101,18361325.93,-4125838.838,209722523.2,265553248.8,30838652.09,14809397.148454411,Sospechoso
504838.8859,1465158.782,4684854.848,2674545.77,-3328484.813,22579381.4,231570.3938,3294898.9469999997,4735506.768,-2588438.156,73475917.4,235375674.9,28457940.27,14744679.07,Sospechoso
1744163.1849734443,197925.7518,1779595.511,278634.6517,-9667167.002999999,10118744.98,194557.3715,3651735.984372101,18439289.07,-2039128.177,51428878.38,12077296.83,13339036.3,6982383.12,Sospechoso
1134028.1609999998,178275.2903,14745837.42,1352859.1478094405,-7428321.558999999,9309163.136,456532.0575,2468331.054,14033842.63,-3245412.107912634,60326470.83,36065088.5,1906154.53,14809397.148454411,Sospechoso
5616834.002,11187196.95,4457861.624,1764086.361,-1243180.95,15768387.04,557559.635,1152948.459,5413179.431,-2405055.971,106858864.56770928,134909605.3,7924726.812000001,24598897.54,Aceptado
675095.0306,3830507.57,4719144.528940596,3234714.249,-2772277.727,29028222.97,252674.3656,2542555.655,16000473.8,-4903787.209,149985760.0,302924092.1,20531977.31,17958465.03,Sospechoso
1430235.118,7785564.2639999995,4104167.119,1812624.583,-6189244.767000001,21740601.74,923540.0608,6577459.267999999,22751661.63,-6607304.464,132952151.7,252604137.8,15113218.086732317,11166766.74,Sospechoso
1375864.5380000002,6157433.811000001,4165840.1339999996,861584.4193,-2074595.6090000002,38964561.14,787976.0079,2648308.272,7350326.373,-3946473.9669999997,75275855.08,180005635.8,23733844.5,24793819.41,Sospechoso
1294353.166,9237263.143541662,20934026.89,1497047.622,-5653460.943,36580331.02,272847.6878,5583004.397000001,9223284.881000001,-3245412.107912634,71305512.61,92659875.33,15113218.086732317,12963114.17,Sospechoso
1880027.4530000002,5506231.991,16834245.58,1352859.1478094405,-4115785.1969999997,23878609.08546595,726563.2575,7187523.085,15365232.98,-4875534.12,123292213.1,114534456.1,13195810.52,14809397.148454411,Sospechoso
2372428.5519999997,9237263.143541662,4277678.444,2376405.575,-12801221.47,8471917.489,217978.9075,2950319.973,17223933.31,-2878026.915,100949702.2,149215372.0,9608588.199,11028574.41,Sospechoso
3545261.595,9857445.33,16507887.68,1648561.668,-3711702.865,69003864.16,4302015.844,13136876.86,9041948.351255577,-5650310.533,141305335.4,318319185.9,19562719.62,14809397.148454411,Sospechoso
552518.6471,11035782.75,167325.5489,1261826.478,-4969685.77,11001761.32,154338.8306,3651735.984372101,18391205.77,-4661515.326,153940480.3,159304449.44020227,10689730.88,10240565.57,Sospechoso
1574376.376,14572180.22,401495.5649,763808.5468,-475878.3726,15839348.59,915896.0935,3836676.76,13522591.57,-2912575.434,129116546.4,159304449.44020227,15113218.086732317,11678935.41,Sospechoso
8442998.94,4123567.059,9707049.211000001,1352859.1478094405,-11583062.91,31165043.2,443878.82987499,10278312.65,17135036.86,-4770805.666,113012123.8,186238531.0,11203280.71,14022563.56,Sospechoso
157340.4175,9237263.143541662,254405.1876,1352859.1478094405,-4243633.923,2008179.4119999998,227090.2102,3882659.942,19584077.25,-2934647.047,106858864.56770928,7919923.209,15113218.086732317,745115.5733,Sospechoso
96409.28569,614496.5265,471033.6402,521601.1153,-354656.1522,2330660.69,271497.9931,3651735.984372101,11492145.21,-4908193.31,25125272.95,15085225.5,1719803.0580000002,989940.8635,Sospechoso
1358628.6409999998,7269513.457,18576816.51,2449606.145,-9638111.157,62560730.55,569835.8951,14437258.9,32677978.1,-8314227.415,106858864.56770928,688184098.8,10117865.13,14809397.148454411,Sospechoso
229780.4999,8570884.2,4719144.528940596,406947.9144,-780196.7945,37037405.5,139038.7383,3046961.933,17807260.05,-3245412.107912634,122434071.6,159304449.44020227,17589859.4,14809397.148454411,Sospechoso
1353470.4430000002,5459307.977999999,761357.4977,326165.2673,-1168426.352,8151111.517999999,443878.82987499,7657467.116,3967481.921,-5407039.937000001,16364125.92,47088367.08,2124079.184,3735316.921,Sospechoso
314011.6426,2519062.652,642192.8533,295565.9277,-2848712.555,8535947.464,443878.82987499,1451693.6090000002,16496261.48,-3672557.367,65083865.66,15991696.24,15113218.086732317,6398490.91,Sospechoso
1060981.9309999999,1184893.606,9114612.053,2314279.495,-3496607.437,23878609.08546595,699618.5235,8035452.568,16409561.65,-5023413.1389999995,76099987.12,36440963.99,655212.1522,1755264.5969999998,Sospechoso
10085169.49,2688596.7589999996,26199833.81,2778891.517,-1751852.9170674267,29344530.82,306910.1886,17431084.63,6823194.7,-3549053.192,87935585.01,140034043.2,15113218.086732317,7232312.695,Sospechoso
492602.1402,271144.1026,4204319.103999999,2076785.6630000002,-6111195.324,23878609.08546595,78250.4329,1346166.529,8856761.857,-3322740.933,68902641.9,69850261.94,6734268.002,5985109.2129999995,Sospechoso
1015527.922,9237263.143541662,1305082.3390000002,1754283.5019999999,-1480300.125,20467010.65,273584.0458,3793798.12,14729943.34,-3098236.083,166541385.3,86589144.07,15312169.22,13941652.18,Sospechoso
3761370.462,953546.4595,13531534.11,2577940.731,-9676219.435,14689806.6,1079506.287,9459702.33,9041948.351255577,-3245412.107912634,106858864.56770928,196185744.0,12003074.64,10496818.51,Sospechoso
1638252.007,4289389.049,2560505.628,881944.7136,-2162368.971,22880142.91,534498.0635,1992607.975,-431066.8589,-3245412.107912634,32861145.46,232406697.1,16447625.27,21335423.1,Sospechoso
924984.3048,8106916.05,3724402.6760000004,1399550.4109999998,-1751852.9170674267,28369426.08,331457.8875,4550000.083000001,9305151.298,-6800336.255,106858864.56770928,312048722.4,6322908.07,12912906.76,Sospechoso
1010672.895,1040438.973,5036150.31,1059164.061,-5236339.757,15329533.75,446478.7848,4934378.368,10933326.63,-4804104.22,45083437.14,63813953.05,3521119.816,6218636.009,Sospechoso
513936.0616,6179204.852999999,5283866.7069999995,2526583.557,-1594620.496,35824529.68,296655.1788,2842585.6969999997,13645322.63,-6340362.181,106858864.56770928,560746297.4,15844336.31,18486946.87,Sospechoso
1044228.848,9237263.143541662,4243139.266,302674.2061,-3448116.1119999997,55723785.23,796583.3076,4828802.108,18593948.73,-7500260.677999999,94856407.2,179554136.9,15113218.086732317,15876121.95,Sospechoso
1744163.1849734443,9237263.143541662,1460184.6619999998,2333640.0069999998,1789783.842,29127268.29,747051.0717,5007083.146000001,15374568.6,-3523822.68,200687435.8,88246627.91,10741045.9,13353961.32,Sospechoso
5135696.157,9161736.576,4719144.528940596,1352859.1478094405,-1751852.9170674267,47873639.01,975050.0312,5795872.0139999995,11619574.21,-4256312.007,108096197.0,287043877.0,21698262.82,27803646.39,Sospechoso
469623.9658,2879654.0289999996,1133216.5690000001,39644.431580000004,-1751852.9170674267,34619665.97,861196.4715,2929077.6769999997,12674458.98,-6355158.066000001,26478537.12,43767928.16,10041678.25,12027166.35,Sospechoso
162474.1325,13089641.7,161369.7263,1385546.688,-744278.8279,24460358.02,190076.032,3651735.984372101,21783316.75,-3245412.107912634,219498509.4,152021189.6,19914262.45,11296089.16,Sospechoso
174649.5041,814813.609,949931.0155,692320.8537,-4625291.561000001,10953116.47,443878.82987499,891969.3620000001,9041948.351255577,-3245412.107912634,63944788.85,59300195.33,4328358.153,5379792.32,Sospechoso
413094.0423,81084.21231,545551.1234,1016488.35,-10470717.52,3474655.381,443878.82987499,2006806.429,14468118.1,-3245412.107912634,56952655.04,19288998.18,2034109.908,2478249.216,Sospechoso
1086829.836,6971468.656,749490.177,1055018.616,-6239021.667,24048556.23,443878.82987499,9279037.22,13304963.48,-6222575.9120000005,82507875.4,269324682.8,13122369.38,8460740.797,Sospechoso
385426.4951,9237263.143541662,2986326.252,449745.435,-2194002.4869999997,6743632.902000001,507551.3966,3587912.528,7961544.785,-6324070.432,14022200.91,56452362.7,2534382.466,3236476.584,Sospechoso
1195943.3059999999,2166402.694,4719144.528940596,1572019.029,-5971681.6389999995,23878609.08546595,423564.5636,3536931.099,23305726.81,-3863328.376,213487291.7,48656313.68,9751265.88,15678526.34,Sospechoso
2668063.768,175480.3397,31003277.04,2822673.7060000002,-8254820.459,12633450.71,443878.82987499,2718506.865,-880345.6259,-4264241.025,106858864.56770928,194670596.2,15113218.086732317,7339874.558999999,Sospechoso
188433.4685,55353.075639999995,3788378.0319999997,1068021.499,-9287931.35,5055384.353,159571.8669,2749465.595,21432436.09,-5043026.095,50466031.35,26183595.83,2720700.813,1718667.045,Sospechoso
913008.0731,1772421.273,17171985.77,1352859.1478094405,-9201848.988,41630519.92,208075.6246,6655872.207,19370529.75,-6899541.522999999,140565602.8,159304449.44020227,17127382.11,11465358.54,Sospechoso
1083894.307,718956.1427,1502916.585,1374757.5180000002,-9007946.456,9447560.889,185895.3071,3405129.977,13892378.25,-3072388.65,81572866.19,41891257.62,3382818.225,6081652.8379999995,Sospechoso
1883282.986,10599714.56,4719144.528940596,1352859.1478094405,-1170645.6709999999,34326547.19,206121.6614,6063434.693,12111352.61,-3489027.6010000003,134744408.5,94081212.69,15113218.086732317,16464611.44,Sospechoso
473701.57,9237263.143541662,1862616.415,1882296.815,-1836623.386,3085400.2169999997,267290.7766,4809468.518,4723288.681,-3739004.057,28888674.3,53247065.94,2764330.015,1887048.227,Sospechoso
1963243.7119999998,5243458.146000001,4719144.528940596,1207942.332,-3175006.0330000003,20596227.02,876222.0841,3651735.984372101,11418976.36,-4922761.228,73233750.3,159304449.44020227,6456144.12,25881642.68,Sospechoso
276874.218,2982236.095,4719144.528940596,1352859.1478094405,-2287004.0319999997,13417563.95,574192.2502,3026995.708,9041948.351255577,-3279671.982,74260663.7,92819076.18,18327313.83,9692885.027,Sospechoso
1744163.1849734443,2611861.438,4719144.528940596,1352859.1478094405,-4084364.4460000005,19186150.95,443878.82987499,4944912.278,14392649.24,-3245412.107912634,55464200.02,36288028.46,7740985.387999999,6938006.86,Sospechoso
896966.7948,3027882.8510000003,4719144.528940596,731500.8225,-2754279.566,4547341.166999999,150929.9914,11815926.19,240949.2664,-6653549.292,16206360.51,72559105.97,796858.4314,683925.8085,Sospechoso
488077.5749,3380028.4280000003,4719144.528940596,1065409.317,-2744062.873,15859419.48,209777.5204,3498443.5539999995,9041948.351255577,-3245412.107912634,61956187.7,99567292.08,9471746.484,9014215.933,Sospechoso
978802.1034,9237263.143541662,4719144.528940596,446812.2746,-1751852.9170674267,16096706.56,394799.8,2487776.602,9041948.351255577,-5869900.231000001,69460116.9,30590553.75,2113926.587,6380632.72,Sospechoso
1744163.1849734443,5671114.1110000005,225649.9673,222688.6144,221977.891,11658359.04,443878.82987499,3426096.624,4408534.848999999,-2695626.733,106858864.56770928,37146504.99,18392400.2,9573012.727,Sospechoso
867595.0122,8651306.477,222527.77399999998,604869.3378,-1751852.9170674267,10398179.59,901927.4989,3651735.984372101,10414214.34,-3197903.834,70596335.25,61710200.36,9658633.447999999,12431529.2,Sospechoso
3755181.5310000004,7220786.238,8653306.892,1716137.6809999999,-8957555.974,23878609.08546595,443878.82987499,15665312.31,9041948.351255577,-7052337.106000001,157470921.8,591569168.1,17710199.35,13481964.09,Sospechoso
1225744.624,4617982.937,3278531.2389999996,1352859.1478094405,-2588635.517,23878609.08546595,235063.0361,8228389.783,9608094.455,-3548870.8860000004,106858864.56770928,159304449.44020227,15113218.086732317,5936311.386,Sospechoso
1285398.091,4026685.325,4719144.528940596,1095412.5829999999,-4716623.7469999995,14202515.45,200684.3099,5155537.926,10622888.95,-3132469.606,109688958.0,159304449.44020227,4628260.85,5781060.859,Sospechoso
